date,product_id,category,brand,region,customer_id,age,loyalty_tier,price,discount,qty_sold,ad_spend,channel,holiday,competitor_price,stock,revenue
2025-01-03,P274,T-shirts,Zara,Delhi,C399,63,Silver,2981,41,12,766,Google Ads,0,4398,351,21105.480000000003
2024-06-09,P270,Jeans,Zara,Mumbai,C530,20,Gold,1149,24,1,9843,Website,0,4032,417,873.24
2024-03-29,P143,Socks,Nike,Bangalore,C668,63,Silver,3732,30,31,18636,Google Ads,0,3662,158,80984.4
2024-10-14,P121,Sneakers,Nike,Chennai,C409,64,Platinum,3722,7,10,16433,Google Ads,0,4438,345,34614.6
2024-05-18,P141,Socks,Adidas,Bangalore,C211,32,Platinum,1657,46,40,7168,Facebook,1,2778,409,35791.200000000004
2024-10-21,P254,Hats,Puma,Delhi,C972,61,Bronze,4517,30,28,3830,Google Ads,0,1302,216,88533.19999999998
2024-05-07,P141,Jackets,Adidas,Chennai,C178,41,Platinum,3096,17,31,17624,Instagram,0,1517,399,79660.08
2024-03-09,P122,Jackets,Adidas,Bangalore,C683,29,Silver,2287,38,26,9462,Facebook,1,1464,472,36866.44
2024-08-25,P161,Jeans,Puma,Bangalore,C616,21,Silver,1791,2,32,3786,Website,1,3216,210,56165.76
2025-01-12,P202,Hats,Levis,Bangalore,C897,62,Platinum,2191,7,41,8239,Facebook,1,1078,258,83542.83
2025-01-13,P196,T-shirts,Nike,Kolkata,C161,21,Bronze,2742,28,37,14265,Website,1,1120,75,73046.88
2024-11-26,P210,Socks,Nike,Chennai,C576,63,Silver,4297,31,17,17262,Instagram,1,3510,134,50403.81
2025-01-18,P119,Sneakers,Adidas,Mumbai,C353,48,Gold,4312,41,8,2438,Facebook,0,5098,104,20352.640000000003
2025-02-09,P212,Socks,Levis,Bangalore,C786,35,Bronze,4980,10,12,13706,Facebook,0,2835,403,53784.0
2024-06-19,P213,Jeans,Nike,Chennai,C441,43,Gold,4377,38,46,5498,Website,0,1454,103,124832.04
2024-08-23,P165,Socks,Puma,Bangalore,C778,44,Gold,2926,1,46,5588,Website,1,4072,105,133250.03999999998
2024-04-15,P133,T-shirts,Puma,Bangalore,C791,31,Platinum,4306,48,14,6429,Google Ads,0,2412,192,31347.68
2024-12-13,P297,Socks,Nike,Mumbai,C537,61,Silver,2732,18,9,19639,Instagram,0,1954,426,20162.160000000003
2024-04-12,P238,Hats,Adidas,Delhi,C523,20,Bronze,3384,6,24,8346,Facebook,1,2265,283,76343.04000000001
2024-03-09,P286,Jackets,Adidas,Bangalore,C690,43,Silver,3785,18,37,14321,Instagram,0,4032,132,114836.90000000001
2024-06-30,P192,T-shirts,Puma,Kolkata,C255,53,Silver,2674,1,11,9365,Facebook,1,1756,97,29119.859999999997
2025-02-09,P103,T-shirts,Puma,Bangalore,C276,53,Silver,3248,36,6,5780,Google Ads,0,1266,76,12472.320000000002
2024-10-20,P239,T-shirts,Zara,Chennai,C278,37,Gold,4284,8,47,4299,Website,0,3826,105,185240.16
2024-04-26,P283,T-shirts,Nike,Kolkata,C179,21,Gold,2708,36,9,17746,Facebook,1,935,77,15598.080000000002
2024-09-22,P115,Socks,Levis,Mumbai,C197,50,Bronze,3145,35,48,1429,Facebook,1,1029,90,98124.0
2025-01-09,P231,T-shirts,Zara,Chennai,C817,47,Silver,1687,23,30,6444,Website,1,3778,304,38969.7
2024-10-13,P289,Jackets,Nike,Delhi,C804,44,Gold,3039,3,2,12545,Google Ads,0,1521,199,5895.66
2025-01-28,P107,T-shirts,Nike,Mumbai,C814,59,Gold,4075,49,12,1284,Instagram,1,3851,382,24939.0
2025-02-21,P279,Socks,Adidas,Mumbai,C873,47,Platinum,4643,35,38,15144,Instagram,1,5420,447,114682.1
2024-09-08,P175,Jeans,Nike,Chennai,C164,64,Silver,3805,33,41,13890,Google Ads,1,5482,251,104523.34999999999
2024-04-20,P184,Jackets,Adidas,Mumbai,C616,44,Gold,2231,18,34,15314,Facebook,1,3484,187,62200.28
2024-11-26,P219,T-shirts,Adidas,Bangalore,C779,26,Bronze,4520,23,9,18184,Facebook,0,3724,442,31323.600000000002
2024-06-02,P113,Jackets,Puma,Chennai,C615,28,Platinum,3803,15,44,12978,Google Ads,1,1013,358,142232.19999999998
2024-05-11,P199,Jeans,Levis,Kolkata,C226,59,Silver,4148,41,6,19424,Instagram,1,2588,58,14683.920000000002
2024-04-07,P167,Jackets,Nike,Kolkata,C196,25,Gold,3049,22,40,17010,Facebook,1,4549,61,95128.80000000002
2025-01-07,P229,Hats,Nike,Bangalore,C138,25,Silver,3844,38,28,13246,Facebook,0,2387,251,66731.84000000001
2024-08-22,P227,Jeans,Nike,Bangalore,C917,36,Gold,2099,40,4,6678,Facebook,0,5276,227,5037.599999999999
2024-06-16,P220,Socks,Zara,Chennai,C638,40,Silver,4927,0,45,17245,Website,1,2598,260,221715.0
2024-11-24,P181,Sneakers,Nike,Kolkata,C648,28,Bronze,1164,24,13,7465,Website,0,4288,433,11500.32
2024-08-30,P124,T-shirts,Nike,Delhi,C858,33,Gold,3793,6,46,8453,Google Ads,1,3822,72,164009.31999999998
2024-11-02,P222,T-shirts,Puma,Chennai,C923,47,Gold,2593,27,7,2839,Instagram,0,1399,115,13250.23
2024-09-27,P235,Socks,Levis,Bangalore,C122,37,Bronze,2305,16,2,1213,Website,0,3803,54,3872.3999999999996
2024-11-12,P283,Sneakers,Nike,Delhi,C271,53,Gold,3188,26,14,19476,Instagram,1,4610,100,33027.68
2024-05-04,P109,T-shirts,Puma,Mumbai,C152,38,Bronze,2201,8,21,14180,Google Ads,0,4500,377,42523.32
2024-04-01,P156,T-shirts,Puma,Bangalore,C798,21,Bronze,2023,37,1,2893,Facebook,1,3960,417,1274.49
2024-03-05,P280,T-shirts,Nike,Chennai,C327,57,Silver,3871,43,23,5310,Facebook,1,2697,324,50748.810000000005
2024-07-26,P144,Socks,Levis,Delhi,C698,23,Bronze,4774,17,8,11487,Website,1,4496,451,31699.359999999997
2024-07-11,P166,Jackets,Adidas,Delhi,C124,24,Bronze,1906,45,28,15574,Google Ads,1,3357,224,29352.400000000005
2025-01-02,P285,Sneakers,Adidas,Delhi,C342,26,Platinum,2827,21,40,18728,Facebook,0,2050,414,89333.2
2024-07-18,P266,Jeans,Zara,Kolkata,C968,21,Silver,3464,1,40,14732,Google Ads,1,2793,483,137174.4
2024-05-13,P156,Hats,Zara,Delhi,C617,55,Gold,2191,25,14,9868,Website,1,5239,75,23005.5
2024-10-14,P221,Sneakers,Adidas,Kolkata,C835,44,Platinum,4458,0,26,9907,Google Ads,0,3673,321,115908.0
2024-09-08,P201,T-shirts,Puma,Mumbai,C446,43,Gold,1211,13,17,3125,Website,1,3296,105,17910.69
2024-08-14,P194,Jackets,Levis,Mumbai,C114,53,Platinum,4411,34,8,18105,Google Ads,0,5365,54,23290.079999999998
2024-05-04,P132,Sneakers,Adidas,Delhi,C722,29,Gold,3786,35,29,7793,Instagram,0,2976,417,71366.1
2024-04-26,P181,T-shirts,Adidas,Chennai,C421,54,Platinum,4904,30,12,16345,Google Ads,1,1281,102,41193.6
2024-03-19,P155,Socks,Nike,Delhi,C667,21,Platinum,1793,16,27,11490,Google Ads,0,2513,448,40665.24
2024-12-10,P210,T-shirts,Nike,Kolkata,C372,56,Silver,1626,37,15,3365,Website,0,822,92,15365.7
2024-04-16,P169,Jackets,Zara,Kolkata,C706,49,Silver,3983,31,7,8295,Google Ads,1,1532,399,19237.89
2024-06-20,P137,Jeans,Nike,Delhi,C739,48,Gold,1526,37,36,13855,Website,0,2103,374,34609.68
2024-06-18,P187,Socks,Adidas,Delhi,C163,44,Silver,2622,25,17,9127,Facebook,1,2646,158,33430.5
2024-07-22,P179,Sneakers,Zara,Mumbai,C649,62,Bronze,1238,3,7,10196,Facebook,0,3729,499,8406.019999999999
2024-06-01,P243,Sneakers,Nike,Chennai,C109,43,Gold,1146,29,18,15083,Google Ads,1,1912,420,14645.88
2024-08-07,P298,Jeans,Adidas,Mumbai,C521,30,Silver,1072,34,8,10133,Website,1,3371,191,5660.159999999999
2024-06-06,P231,Jackets,Puma,Bangalore,C901,49,Silver,4632,17,46,7725,Instagram,0,3985,398,176849.76
2025-01-08,P119,Hats,Zara,Bangalore,C533,31,Bronze,1856,45,25,11687,Facebook,0,2757,476,25520.0
2025-01-21,P108,Sneakers,Levis,Bangalore,C357,58,Gold,4572,49,34,16651,Instagram,1,4587,113,79278.48000000001
2024-08-26,P219,Sneakers,Nike,Chennai,C482,52,Silver,4647,27,8,11545,Instagram,1,5170,267,27138.48
2024-03-04,P221,Jackets,Puma,Delhi,C616,39,Silver,3003,7,1,18069,Google Ads,1,2302,130,2792.79
2024-11-21,P162,Sneakers,Levis,Delhi,C741,41,Silver,2022,2,34,16446,Instagram,1,3551,475,67373.04
2024-12-18,P249,Sneakers,Levis,Chennai,C327,28,Silver,4985,46,28,4657,Google Ads,1,964,444,75373.2
2024-04-02,P281,Jackets,Levis,Bangalore,C379,20,Gold,4876,23,5,16303,Instagram,1,4220,288,18772.6
2024-12-05,P130,T-shirts,Nike,Chennai,C491,59,Bronze,1609,15,28,6569,Facebook,1,3101,64,38294.2
2025-02-10,P271,T-shirts,Adidas,Mumbai,C740,52,Bronze,4834,38,22,19552,Website,0,5222,395,65935.76
2024-10-10,P276,T-shirts,Levis,Kolkata,C667,45,Gold,1619,15,25,13808,Google Ads,0,1865,376,34403.75
2025-01-02,P257,Hats,Levis,Mumbai,C794,26,Gold,2909,15,23,15436,Google Ads,1,1328,116,56870.950000000004
2025-01-17,P262,Jackets,Nike,Mumbai,C350,43,Silver,3738,31,1,6074,Instagram,0,2457,304,2579.22
2024-07-17,P287,Sneakers,Nike,Kolkata,C264,51,Silver,1200,11,31,4071,Instagram,0,5198,251,33108.0
2025-02-04,P269,Hats,Levis,Chennai,C646,32,Silver,2748,44,31,14385,Facebook,0,4729,116,47705.280000000006
2024-06-09,P248,Hats,Zara,Chennai,C173,56,Silver,1837,36,19,1682,Google Ads,0,2796,433,22337.920000000002
2024-03-04,P220,T-shirts,Adidas,Kolkata,C500,25,Platinum,4178,36,35,7130,Google Ads,0,2538,406,93587.2
2024-10-15,P231,Jeans,Nike,Kolkata,C449,34,Silver,4411,28,41,19021,Facebook,1,1362,141,130212.72
2025-01-21,P250,Jackets,Zara,Chennai,C363,41,Bronze,4039,34,41,17516,Google Ads,0,2536,185,109295.34
2024-03-20,P293,T-shirts,Zara,Bangalore,C815,18,Silver,1167,8,15,9413,Instagram,0,4353,307,16104.600000000002
2024-12-17,P252,Socks,Adidas,Bangalore,C931,39,Bronze,3024,43,10,12424,Google Ads,1,3276,445,17236.800000000003
2024-11-20,P105,Hats,Adidas,Chennai,C499,39,Silver,4050,2,26,7675,Instagram,1,3140,115,103194.0
2024-03-22,P271,Jackets,Zara,Bangalore,C289,25,Platinum,3278,38,24,1074,Instagram,1,5114,297,48776.64
2024-07-12,P272,T-shirts,Adidas,Chennai,C420,20,Bronze,4177,7,18,17724,Instagram,1,4890,487,69922.98
2024-07-10,P103,Sneakers,Adidas,Delhi,C390,62,Bronze,1324,3,28,10912,Facebook,1,3389,90,35959.84
2025-01-20,P135,T-shirts,Nike,Delhi,C504,64,Bronze,2358,28,47,17895,Facebook,1,4798,145,79794.72
2024-07-31,P139,Jeans,Nike,Chennai,C470,39,Silver,3410,10,2,12030,Website,0,5241,74,6138.0
2025-02-17,P297,Socks,Puma,Delhi,C625,63,Silver,4450,35,13,11933,Instagram,1,1486,93,37602.5
2024-05-30,P190,Jackets,Nike,Delhi,C742,47,Bronze,4866,12,15,10517,Website,1,4713,421,64231.2
2024-11-07,P138,T-shirts,Levis,Kolkata,C612,56,Bronze,1293,0,22,12029,Facebook,0,3088,126,28446.0
2025-01-12,P282,Jeans,Adidas,Delhi,C439,25,Silver,4192,30,7,3042,Google Ads,1,1218,198,20540.799999999996
2024-10-24,P263,T-shirts,Nike,Mumbai,C397,20,Silver,3761,5,46,11109,Website,0,2695,146,164355.69999999998
2025-02-25,P109,Jeans,Zara,Bangalore,C101,35,Gold,2522,18,12,3217,Facebook,1,5090,478,24816.48
2025-01-27,P221,T-shirts,Adidas,Kolkata,C553,55,Platinum,3117,35,11,9724,Google Ads,0,5152,60,22286.550000000003
2024-05-24,P141,Jackets,Puma,Mumbai,C604,49,Silver,2068,21,49,1144,Google Ads,1,3316,250,80052.28
2024-09-10,P255,T-shirts,Puma,Bangalore,C921,35,Platinum,4093,18,46,12142,Facebook,1,3083,121,154387.96000000002
2024-09-22,P256,Sneakers,Levis,Mumbai,C946,59,Gold,2150,8,37,9723,Instagram,0,3853,251,73186.0
2024-03-23,P177,Sneakers,Nike,Chennai,C219,50,Gold,1057,15,26,15390,Website,1,4347,265,23359.699999999997
2024-03-07,P256,Hats,Nike,Mumbai,C566,29,Platinum,2937,46,18,9107,Google Ads,0,4966,286,28547.64
2025-01-01,P264,Jeans,Nike,Chennai,C239,33,Silver,2643,11,20,12789,Facebook,1,2371,145,47045.4
2024-08-13,P173,Hats,Levis,Mumbai,C280,38,Gold,2545,25,22,1610,Facebook,0,2556,118,41992.5
2025-02-22,P177,T-shirts,Puma,Mumbai,C111,28,Gold,4221,20,12,7880,Website,0,2155,219,40521.600000000006
2024-09-03,P245,Jackets,Zara,Kolkata,C468,37,Gold,1394,20,9,19796,Instagram,0,5054,119,10036.800000000001
2024-07-11,P190,Jeans,Adidas,Delhi,C633,59,Bronze,2650,20,42,568,Facebook,0,5032,344,89040.0
2024-04-25,P110,Jackets,Levis,Bangalore,C881,28,Bronze,4722,41,33,2502,Instagram,0,1739,134,91937.34000000001
2024-04-12,P166,Jeans,Zara,Bangalore,C345,57,Silver,2545,20,27,8216,Google Ads,0,2071,238,54972.0
2024-06-19,P216,Hats,Levis,Kolkata,C138,34,Platinum,3146,17,16,7387,Google Ads,0,3856,63,41778.88
2024-05-29,P264,Sneakers,Puma,Mumbai,C490,58,Platinum,1743,32,31,6000,Website,0,4510,167,36742.439999999995
2024-07-16,P294,Jeans,Levis,Mumbai,C725,56,Platinum,2716,6,8,10921,Instagram,1,2473,426,20424.32
2024-03-30,P149,Sneakers,Zara,Chennai,C563,59,Bronze,3047,21,16,12350,Website,1,2773,301,38514.08
2024-04-12,P134,Socks,Adidas,Mumbai,C733,37,Silver,2985,47,41,668,Google Ads,0,5356,284,64864.05000000001
2024-10-13,P183,T-shirts,Nike,Bangalore,C235,47,Bronze,2395,34,28,6614,Facebook,0,2976,288,44259.59999999999
2024-11-12,P255,Jackets,Nike,Delhi,C785,60,Silver,2588,38,25,15130,Instagram,0,2655,171,40114.0
2024-07-08,P132,Sneakers,Adidas,Bangalore,C415,43,Gold,1514,3,16,8591,Website,0,2085,144,23497.28
2024-11-24,P249,T-shirts,Zara,Bangalore,C854,23,Silver,3287,1,35,19741,Google Ads,0,1849,241,113894.55
2024-10-10,P104,Hats,Zara,Kolkata,C937,60,Bronze,3945,3,8,1879,Website,0,3468,159,30613.2
2024-05-05,P273,T-shirts,Adidas,Mumbai,C840,31,Platinum,4476,40,39,4808,Website,0,4959,498,104738.4
2024-05-27,P282,Socks,Nike,Delhi,C466,61,Bronze,2952,20,10,3639,Google Ads,1,4054,327,23616.0
2024-07-26,P274,Socks,Levis,Chennai,C902,64,Platinum,3751,5,45,13478,Google Ads,1,3771,427,160355.25
2024-10-14,P172,Jeans,Nike,Kolkata,C837,35,Platinum,2662,30,26,15548,Instagram,1,4177,129,48448.399999999994
2024-09-10,P174,Jeans,Adidas,Kolkata,C989,43,Silver,4923,25,40,19672,Google Ads,1,4470,471,147690.0
2025-01-28,P187,Hats,Adidas,Chennai,C625,37,Silver,4651,32,34,1011,Website,0,1654,197,107531.12
2024-10-01,P215,Hats,Nike,Delhi,C435,21,Platinum,3673,25,39,1972,Facebook,0,3731,187,107435.25
2024-07-10,P256,Sneakers,Zara,Kolkata,C439,61,Gold,3837,16,21,12653,Google Ads,1,2766,370,67684.68
2025-02-10,P202,Jackets,Puma,Kolkata,C261,21,Silver,4307,30,31,9810,Google Ads,0,3899,134,93461.9
2025-02-02,P271,Socks,Adidas,Bangalore,C126,33,Silver,1096,34,17,13349,Instagram,0,3634,425,12297.119999999999
2024-06-09,P107,Socks,Levis,Bangalore,C954,63,Bronze,4428,43,9,7866,Website,0,1239,371,22715.640000000003
2024-10-21,P194,Socks,Adidas,Mumbai,C410,18,Gold,4062,42,38,13968,Facebook,0,2640,289,89526.48000000003
2024-05-04,P222,Jeans,Nike,Delhi,C807,61,Bronze,1628,33,46,7985,Instagram,0,4326,457,50174.96
2024-03-05,P288,Hats,Levis,Delhi,C683,31,Platinum,2298,21,33,19014,Facebook,1,5296,364,59908.86
2024-08-15,P222,Hats,Levis,Delhi,C641,19,Gold,1147,32,2,12743,Website,0,4782,295,1559.9199999999998
2024-12-31,P102,Jackets,Levis,Mumbai,C207,28,Gold,4557,29,48,11646,Instagram,0,3390,282,155302.56
2024-06-20,P144,Hats,Nike,Chennai,C387,56,Silver,1910,43,6,517,Website,1,4860,281,6532.200000000001
2025-01-24,P237,T-shirts,Levis,Bangalore,C247,59,Silver,3978,29,8,1848,Website,1,3076,298,22595.039999999997
2024-07-05,P293,Socks,Adidas,Chennai,C330,20,Gold,4488,29,30,17881,Instagram,1,2640,486,95594.4
2024-05-21,P128,T-shirts,Adidas,Kolkata,C130,19,Bronze,1307,27,13,7513,Instagram,0,1097,269,12403.43
2025-01-23,P210,Jeans,Zara,Chennai,C858,30,Silver,4840,34,7,15803,Google Ads,0,2735,123,22360.799999999996
2025-01-12,P199,Socks,Puma,Chennai,C968,52,Platinum,2963,43,35,14480,Instagram,0,3450,267,59111.850000000006
2024-04-30,P140,Sneakers,Nike,Delhi,C758,40,Gold,4445,47,11,4524,Website,0,3865,386,25914.35
2024-08-22,P201,Hats,Puma,Delhi,C584,23,Gold,3839,0,18,16840,Google Ads,0,1947,281,69102.0
2024-08-16,P180,Socks,Puma,Chennai,C239,28,Platinum,1876,49,15,15517,Website,1,3472,137,14351.4
2024-03-16,P115,Jeans,Adidas,Bangalore,C740,27,Bronze,1957,16,2,10022,Facebook,1,2084,355,3287.7599999999998
2024-03-28,P297,T-shirts,Zara,Chennai,C569,52,Bronze,3619,37,48,12533,Facebook,1,4567,207,109438.56
2024-08-02,P144,Socks,Nike,Mumbai,C669,40,Platinum,2091,30,25,12956,Google Ads,0,2740,184,36592.49999999999
2024-11-26,P155,T-shirts,Nike,Mumbai,C505,34,Bronze,3932,26,34,14040,Website,1,3306,475,98929.12
2024-05-08,P182,Jackets,Levis,Delhi,C106,51,Silver,2076,48,39,11130,Google Ads,0,1565,54,42101.28
2024-10-22,P226,Sneakers,Adidas,Bangalore,C551,48,Platinum,3561,8,30,4649,Google Ads,0,2487,107,98283.6
2024-08-17,P251,T-shirts,Nike,Kolkata,C215,34,Bronze,4577,34,37,15236,Website,1,3517,348,111770.34
2024-05-21,P186,Jackets,Zara,Bangalore,C727,50,Gold,4415,20,5,15651,Google Ads,1,4319,347,17660.0
2024-08-25,P150,Jeans,Nike,Delhi,C684,18,Gold,4505,5,42,17439,Facebook,0,2835,68,179749.5
2024-08-27,P269,Socks,Nike,Delhi,C630,37,Bronze,3630,30,31,12260,Website,0,3916,203,78771.0
2024-07-19,P269,Socks,Puma,Kolkata,C473,62,Bronze,1219,46,15,4272,Website,0,3553,161,9873.9
2024-12-10,P212,Socks,Adidas,Bangalore,C594,34,Gold,3744,15,4,19793,Facebook,1,4342,208,12729.6
2024-06-25,P280,T-shirts,Puma,Chennai,C416,28,Bronze,2789,20,47,2321,Google Ads,0,2762,208,104866.40000000001
2024-04-13,P208,T-shirts,Nike,Bangalore,C759,56,Bronze,1731,39,26,18572,Facebook,0,5070,499,27453.660000000003
2024-07-08,P280,T-shirts,Adidas,Bangalore,C528,20,Bronze,4976,18,45,12623,Website,1,4592,73,183614.4
2024-06-15,P217,Jackets,Levis,Delhi,C870,50,Bronze,3937,43,8,2045,Instagram,0,5289,439,17952.72
2025-01-02,P211,Hats,Nike,Mumbai,C701,61,Gold,4423,19,44,6975,Google Ads,1,3955,142,157635.72
2024-04-20,P247,Socks,Puma,Bangalore,C747,63,Silver,3780,19,25,9038,Instagram,0,2462,409,76545.0
2024-05-01,P242,Sneakers,Puma,Bangalore,C117,37,Gold,2718,20,8,13817,Facebook,1,5175,172,17395.2
2024-03-05,P186,Socks,Adidas,Bangalore,C442,35,Gold,3175,49,28,6427,Instagram,1,3863,385,45339.0
2024-10-28,P183,Socks,Levis,Kolkata,C557,34,Silver,1936,28,40,5991,Facebook,0,1867,187,55756.799999999996
2025-01-16,P152,Jeans,Adidas,Kolkata,C518,20,Bronze,2208,41,7,2956,Google Ads,1,5452,371,9119.04
2024-09-11,P123,Jeans,Nike,Kolkata,C810,24,Silver,1148,32,33,13694,Google Ads,0,937,441,25761.119999999995
2024-04-27,P170,Hats,Levis,Delhi,C893,37,Silver,1779,35,7,7036,Instagram,1,2939,466,8094.450000000001
2025-01-21,P272,Socks,Zara,Bangalore,C706,56,Platinum,2186,21,48,2338,Facebook,1,3211,260,82893.12
2024-03-16,P269,Sneakers,Adidas,Chennai,C425,31,Gold,3162,36,20,10407,Facebook,0,1269,383,40473.6
2024-07-03,P196,Sneakers,Nike,Bangalore,C762,21,Silver,3055,46,37,16936,Facebook,0,2550,499,61038.9
2024-12-23,P261,Jeans,Zara,Delhi,C749,23,Gold,3811,36,38,14041,Instagram,0,3444,230,92683.52
2024-08-04,P277,Socks,Zara,Kolkata,C705,46,Gold,3363,7,28,5012,Facebook,0,902,270,87572.51999999999
2024-05-02,P285,Socks,Adidas,Bangalore,C875,23,Bronze,1889,0,33,2697,Google Ads,1,1110,191,62337.0
2024-12-07,P266,Socks,Levis,Bangalore,C148,60,Silver,3042,9,42,16574,Google Ads,1,1944,58,116265.24
2025-02-24,P212,T-shirts,Puma,Delhi,C175,18,Silver,2545,36,14,1003,Google Ads,1,1747,311,22803.2
2024-10-19,P260,T-shirts,Zara,Chennai,C298,48,Gold,4797,0,34,17707,Instagram,0,1882,147,163098.0
2025-01-25,P173,T-shirts,Puma,Bangalore,C948,44,Bronze,1903,30,2,11490,Instagram,1,4651,295,2664.2
2024-03-04,P175,Sneakers,Adidas,Chennai,C605,29,Bronze,4075,31,3,3852,Google Ads,1,4194,217,8435.25
2025-02-23,P114,Hats,Levis,Mumbai,C336,43,Silver,4926,34,14,18399,Instagram,1,817,263,45516.23999999999
2024-12-11,P101,Socks,Adidas,Kolkata,C643,59,Silver,4462,17,21,17266,Instagram,1,1439,456,77772.66
2024-12-17,P170,Hats,Puma,Chennai,C985,62,Platinum,1634,13,26,3877,Website,1,2841,484,36961.08
2024-08-02,P189,Jackets,Puma,Bangalore,C356,53,Gold,4751,9,24,3806,Instagram,0,4383,83,103761.84
2024-05-09,P246,Hats,Adidas,Kolkata,C938,54,Silver,2668,49,17,1719,Google Ads,0,1417,367,23131.56
2024-03-04,P254,Socks,Adidas,Bangalore,C345,62,Silver,1761,16,12,19813,Facebook,0,1706,233,17750.88
2024-04-06,P222,Hats,Adidas,Delhi,C922,26,Silver,3630,20,26,8145,Facebook,0,1801,137,75504.0
2024-09-27,P105,Socks,Puma,Delhi,C587,32,Silver,4739,35,11,2725,Facebook,0,1902,160,33883.85
2024-03-08,P226,Hats,Adidas,Bangalore,C370,53,Silver,2468,40,29,17795,Website,1,3639,314,42943.2
2025-02-15,P285,Jackets,Levis,Kolkata,C527,54,Platinum,3611,5,34,14750,Google Ads,1,3973,316,116635.29999999999
2024-05-26,P278,Socks,Puma,Delhi,C586,58,Silver,2245,25,48,9637,Website,1,2291,380,80820.0
2024-03-13,P106,Jackets,Puma,Chennai,C674,48,Platinum,4778,8,18,6016,Instagram,0,4682,458,79123.68000000001
2024-11-17,P188,Jeans,Nike,Bangalore,C658,48,Bronze,2975,26,12,12334,Facebook,0,2146,283,26418.0
2024-12-18,P184,Socks,Nike,Delhi,C687,62,Silver,3083,22,40,6011,Website,1,2413,156,96189.6
2024-07-03,P249,T-shirts,Nike,Kolkata,C645,42,Silver,4510,34,38,6983,Instagram,0,1189,204,113110.79999999997
2024-11-08,P136,Jackets,Nike,Kolkata,C276,51,Bronze,1359,30,19,18122,Website,0,4927,212,18074.7
2024-03-04,P287,Jackets,Zara,Mumbai,C697,33,Silver,2712,30,15,13613,Facebook,0,1626,344,28475.999999999996
2024-03-03,P250,Jeans,Levis,Delhi,C241,18,Bronze,1427,9,25,17576,Instagram,1,4741,340,32464.25
2024-08-15,P140,Jackets,Zara,Mumbai,C939,56,Bronze,1112,33,1,1733,Instagram,1,3706,182,745.04
2024-08-06,P188,Socks,Nike,Bangalore,C618,37,Platinum,3680,7,45,14645,Facebook,0,3331,170,154007.99999999997
2025-01-27,P283,T-shirts,Nike,Bangalore,C570,49,Bronze,4316,24,11,4296,Google Ads,1,4356,65,36081.759999999995
2025-02-07,P192,Jeans,Puma,Mumbai,C456,49,Silver,1179,43,48,2845,Website,1,2470,232,32257.440000000002
2024-08-29,P215,Hats,Levis,Mumbai,C228,54,Platinum,3013,6,34,603,Website,1,4579,139,96295.48
2024-07-02,P237,Jackets,Puma,Delhi,C959,42,Platinum,1109,35,41,8691,Website,1,3719,142,29554.850000000002
2024-08-06,P141,Sneakers,Levis,Mumbai,C409,57,Platinum,3076,31,23,4507,Google Ads,1,2139,456,48816.12
2024-08-06,P223,Socks,Levis,Bangalore,C519,48,Platinum,2654,47,49,9785,Instagram,1,5142,325,68924.38
2024-04-28,P232,Jeans,Puma,Kolkata,C908,59,Platinum,4611,4,11,3882,Instagram,1,3262,357,48692.159999999996
2024-09-27,P216,T-shirts,Nike,Kolkata,C446,55,Silver,3687,3,45,15575,Instagram,0,5115,465,160937.55
2025-02-06,P207,Socks,Zara,Chennai,C742,53,Bronze,4914,29,15,1149,Instagram,0,2419,392,52334.09999999999
2024-05-03,P269,Jackets,Levis,Chennai,C896,47,Bronze,3561,48,2,19768,Instagram,1,2364,144,3703.44
2024-03-13,P269,Sneakers,Adidas,Delhi,C867,55,Platinum,1933,8,11,2284,Website,0,4842,245,19561.960000000003
2024-06-27,P151,Jeans,Levis,Mumbai,C290,52,Platinum,4542,29,18,13576,Website,1,4100,315,58046.759999999995
2024-11-30,P186,Socks,Nike,Mumbai,C863,64,Bronze,1910,2,1,5582,Google Ads,1,1132,399,1871.8
2025-01-02,P240,Hats,Zara,Delhi,C829,64,Gold,2337,32,24,11832,Instagram,0,5170,180,38139.84
2024-06-03,P134,Jackets,Nike,Mumbai,C169,19,Bronze,3237,33,20,17882,Facebook,1,3290,222,43375.8
2024-08-01,P188,Jeans,Nike,Chennai,C408,51,Platinum,1636,30,21,14505,Website,1,2281,415,24049.199999999997
2024-08-21,P281,Sneakers,Puma,Delhi,C318,61,Gold,1162,3,16,18201,Website,0,4245,148,18034.239999999998
2024-09-09,P211,Sneakers,Adidas,Chennai,C831,59,Platinum,2959,0,21,14752,Website,1,1693,449,62139.0
2024-09-19,P292,Sneakers,Puma,Bangalore,C140,35,Bronze,4281,34,30,1992,Google Ads,0,1187,144,84763.79999999999
2024-08-29,P296,Hats,Adidas,Mumbai,C729,60,Bronze,1265,37,47,18742,Facebook,0,4443,221,37456.65
2024-05-31,P184,Jackets,Zara,Chennai,C771,55,Silver,2763,28,5,11110,Facebook,1,4416,121,9946.8
2024-06-19,P205,T-shirts,Puma,Chennai,C229,50,Bronze,1804,10,40,3121,Facebook,1,4306,173,64944.00000000001
2024-10-03,P246,Jeans,Levis,Bangalore,C469,64,Gold,1013,34,18,15732,Facebook,0,3355,63,12034.439999999999
2024-09-10,P121,Sneakers,Zara,Delhi,C113,36,Silver,4651,47,18,1853,Google Ads,0,4049,192,44370.54
